Sigla da Unidade da Federação;Código do Município;Nome do Município;PIB;PIB PER CAPITA;Ano
RJ;3302502;Magé;3.880.686.153,00;15.926,84;2018
RJ;3302601;Mangaratiba;3.591.900.093,00;82.215,21;2018
RJ;3302700;Maricá;26.982.458.631,00;171.003,42;2018
RJ;3302809;Mendes;321.861.179,00;17.324,86;2018
RJ;3302858;Mesquita;2.261.969.179,00;12.879,91;2018
RJ;3302908;Miguel Pereira;589.545.608,00;23.125,78;2018
RJ;3303005;Miracema;529.167.144,00;19.458,25;2018
RJ;3303104;Natividade;280.723.758,00;18.319,22;2018
RJ;3303203;Nilópolis;2.802.534.296,00;17.270,92;2018
RJ;3303302;Niterói;40.356.678.937,00;78.854,60;2018
RJ;3303401;Nova Friburgo;5.215.052.472,00;27.435,52;2018
RJ;3303500;Nova Iguaçu;16.818.602.729,00;20.538,67;2018
RJ;3303609;Paracambi;974.072.015,00;18.799,04;2018
RJ;3303708;Paraíba do Sul;993.786.809,00;22.562,99;2018
RJ;3303807;Paraty;2.619.517.696,00;61.447,75;2018
RJ;3303856;Paty do Alferes;542.657.218,00;19.606,08;2018
RJ;3303906;Petrópolis;12.672.637.285,00;41.456,25;2018
RJ;3303955;Pinheiral;542.038.832,00;21.732,84;2018
RJ;3304003;Piraí;1.852.601.200,00;63.885,00;2018
RJ;3304102;Porciúncula;350.060.878,00;18.689,85;2018
RJ;3304110;Porto Real;2.856.208.614,00;147.371,58;2018
RJ;3304128;Quatis;264.978.564,00;18.706,57;2018
RJ;3304144;Queimados;3.589.830.544,00;24.050,05;2018
RJ;3304151;Quissamã;2.471.429.764,00;101.931,44;2018
RJ;3304201;Resende;8.425.983.321,00;64.649,16;2018
RJ;3304300;Rio Bonito;1.660.195.130,00;27.755,96;2018
RJ;3304409;Rio Claro;401.549.841,00;21.763,04;2018
RJ;3304508;Rio das Flores;205.313.742,00;22.263,47;2018
RJ;3304524;Rio das Ostras;8.582.561.098,00;58.789,09;2018
RJ;3304557;Rio de Janeiro;364.052.058.232,00;54.426,08;2018
RJ;3304607;Santa Maria Madalena;181.421.067,00;17.415,87;2018
RJ;3304706;Santo Antônio de Pádua;1.086.943.101,00;25.660,26;2018
RJ;3304755;São Francisco de Itabapoana;1.023.340.002,00;24.249,19;2018
RJ;3304805;São Fidélis;695.181.103,00;17.997,75;2018
RJ;3304904;São Gonçalo;18.501.295.973,00;17.167,60;2018
RJ;3305000;São João da Barra;7.203.741.965,00;199.339,81;2018
RJ;3305109;São João de Meriti;9.308.682.964,00;19.726,47;2018
RJ;3305133;São José de Ubá;204.855.341,00;28.715,35;2018
RJ;3305158;São José do Vale do Rio Preto;532.113.112,00;24.555,29;2018
RJ;3305208;São Pedro da Aldeia;2.289.291.388,00;22.259,41;2018
RJ;3305307;São Sebastião do Alto;203.323.248,00;21.801,76;2018
RJ;3305406;Sapucaia;736.526.973,00;40.457,40;2018
RJ;3305505;Saquarema;3.091.088.809,00;35.244,56;2018
RJ;3305554;Seropédica;4.462.276.684,00;51.442,50;2018
RJ;3305604;Silva Jardim;465.703.457,00;21.389,03;2018
RJ;3305703;Sumidouro;447.967.516,00;28.758,27;2018
RJ;3305752;Tanguá;550.372.345,00;16.249,55;2018
RJ;3305802;Teresópolis;5.155.905.278,00;28.503,62;2018
RJ;3305901;Trajano de Moraes;195.797.976,00;18.452,36;2018
RJ;3306008;Três Rios;3.956.600.645,00;48.575,26;2018
RJ;3306107;Valença;2.564.835.559,00;33.675,61;2018
RJ;3306156;Varre-Sai;187.032.989,00;17.174,75;2018
RJ;3306206;Vassouras;977.185.787,00;26.624,86;2018
RJ;3306305;Volta Redonda;13.764.889.455,00;50.606,58;2018
RN;2400109;Acari;115.847.332,00;10.388,03;2018
RN;2400208;Açu;1.095.809.817,00;19.009,95;2018
RN;2400307;Afonso Bezerra;94.908.136,00;8.595,97;2018
RN;2400406;Água Nova;26.122.560,00;8.087,48;2018
RN;2400505;Alexandria;130.588.509,00;9.600,68;2018
RN;2400604;Almino Afonso;37.018.807,00;7.775,43;2018
RN;2400703;Alto do Rodrigues;482.564.651,00;33.684,54;2018
RN;2400802;Angicos;137.084.987,00;11.692,68;2018
RN;2400901;Antônio Martins;54.804.056,00;7.678,86;2018
RN;2401008;Apodi;491.941.546,00;13.736,01;2018
RN;2401107;Areia Branca;675.718.037,00;24.877,33;2018
RN;2401206;Arês;447.728.234,00;31.547,93;2018
RN;2401305;Augusto Severo;84.199.257,00;8.736,18;2018
RN;2401404;Baía Formosa;149.062.584,00;16.170,82;2018
RN;2401453;Baraúna;546.283.509,00;19.514,31;2018
RN;2401503;Barcelona;36.808.427,00;9.197,51;2018
RN;2401602;Bento Fernandes;47.417.575,00;8.670,25;2018
RN;2401651;Bodó;321.314.784,00;142.806,57;2018
RN;2401701;Bom Jesus;82.724.871,00;8.148,63;2018
RN;2401800;Brejinho;151.669.872,00;12.028,70;2018
RN;2401859;Caiçara do Norte;73.589.045,00;11.257,31;2018
RN;2401909;Caiçara do Rio do Vento;34.731.661,00;9.510,31;2018
RN;2402006;Caicó;1.184.462.996,00;17.533,57;2018
RN;2402105;Campo Redondo;81.970.794,00;7.356,92;2018
RN;2402204;Canguaretama;524.409.848,00;15.424,27;2018
RN;2402303;Caraúbas;355.928.435,00;17.410,77;2018
RN;2402402;Carnaúba dos Dantas;82.744.873,00;10.191,51;2018
RN;2402501;Carnaubais;163.712.757,00;15.370,65;2018
RN;2402600;Ceará-Mirim;849.204.801,00;11.617,19;2018
RN;2402709;Cerro Corá;154.129.127,00;13.788,61;2018
RN;2402808;Coronel Ezequiel;44.471.867,00;8.074,05;2018
RN;2402907;Coronel João Pessoa;43.904.059,00;8.945,41;2018
RN;2403004;Cruzeta;97.159.317,00;12.123,70;2018
RN;2403103;Currais Novos;695.677.501,00;15.575,80;2018
RN;2403202;Doutor Severiano;57.273.908,00;8.089,54;2018
RN;2403251;Parnamirim;5.197.196.343,00;20.317,98;2018
RN;2403301;Encanto;43.629.673,00;7.779,90;2018
RN;2403400;Equador;63.870.645,00;10.581,62;2018
RN;2403509;Espírito Santo;74.984.846,00;7.123,10;2018
RN;2403608;Extremoz;406.664.499,00;14.409,49;2018
RN;2403707;Felipe Guerra;98.731.543,00;16.532,41;2018
RN;2403756;Fernando Pedroza;30.599.300,00;10.068,87;2018
RN;2403806;Florânia;88.046.491,00;9.653,16;2018
RN;2403905;Francisco Dantas;25.199.315,00;8.885,51;2018
RN;2404002;Frutuoso Gomes;36.405.262,00;8.890,17;2018
RN;2404101;Galinhos;70.961.662,00;26.031,42;2018
RN;2404200;Goianinha;378.665.318,00;14.575,26;2018
RN;2404309;Governador Dix-Sept Rosado;262.924.965,00;20.229,67;2018
RN;2404408;Grossos;153.845.689,00;14.933,57;2018
RN;2404507;Guamaré;1.391.829.512,00;90.678,84;2018
RN;2404606;Ielmo Marinho;105.491.957,00;7.740,82;2018
RN;2404705;Ipanguaçu;135.412.923,00;8.819,39;2018
RN;2404804;Ipueira;25.715.203,00;11.541,83;2018
RN;2404853;Itajá;82.039.270,00;10.937,11;2018
RN;2404903;Itaú;53.877.252,00;9.197,21;2018
RN;2405009;Jaçanã;62.040.118,00;6.873,49;2018
RN;2405108;Jandaíra;69.207.072,00;10.084,08;2018
RN;2405207;Janduís;65.876.637,00;12.455,40;2018
RN;2405306;Januário Cicco;67.185.709,00;6.660,62;2018
RN;2405405;Japi;38.792.489,00;7.581,10;2018
RN;2405504;Jardim de Angicos;27.388.888,00;10.465,76;2018
RN;2405603;Jardim de Piranhas;134.138.605,00;9.106,49;2018
RN;2405702;Jardim do Seridó;159.575.301,00;12.874,17;2018
RN;2405801;João Câmara;1.026.019.169,00;29.528,28;2018
RN;2405900;João Dias;21.624.460,00;8.144,81;2018
RN;2406007;José da Penha;52.205.037,00;8.763,65;2018
RN;2406106;Jucurutu;223.688.123,00;12.240,79;2018
RN;2406155;Jundiá;33.350.634,00;8.611,06;2018
RN;2406205;Lagoa d'Anta;55.027.340,00;8.178,86;2018
RN;2406304;Lagoa de Pedras;60.639.787,00;8.082,07;2018
RN;2406403;Lagoa de Velhos;32.157.251,00;11.774,90;2018
RN;2406502;Lagoa Nova;308.028.649,00;19.902,35;2018
RN;2406601;Lagoa Salgada;70.464.755,00;8.601,65;2018
RN;2406700;Lajes;120.115.450,00;10.716,94;2018
RN;2406809;Lajes Pintadas;41.988.941,00;8.830,48;2018
RN;2406908;Lucrécia;51.309.444,00;12.937,33;2018
RN;2407005;Luís Gomes;71.510.159,00;7.090,04;2018
RN;2407104;Macaíba;1.516.819.958,00;19.021,36;2018
RN;2407203;Macau;759.120.337,00;24.034,97;2018
RN;2407252;Major Sales;36.420.224,00;9.155,41;2018
RN;2407302;Marcelino Vieira;64.840.448,00;7.757,89;2018
RN;2407401;Martins;78.391.125,00;9.018,77;2018
RN;2407500;Maxaranguape;119.102.836,00;9.767,33;2018
RN;2407609;Messias Targino;80.157.064,00;17.547,52;2018
RN;2407708;Montanhas;92.113.502,00;8.155,25;2018
RN;2407807;Monte Alegre;211.510.530,00;9.510,79;2018
RN;2407906;Monte das Gameleiras;24.535.859,00;11.535,43;2018
RN;2408003;Mossoró;6.524.082.899,00;22.185,02;2018
RN;2408102;Natal;23.803.672.758,00;27.122,37;2018
RN;2408201;Nísia Floresta;410.721.196,00;15.066,81;2018
RN;2408300;Nova Cruz;476.356.372,00;12.793,93;2018
RN;2408409;Olho d'Água do Borges;36.668.131,00;8.583,36;2018
RN;2408508;Ouro Branco;48.536.087,00;10.086,47;2018
RN;2408607;Paraná;33.244.736,00;7.855,56;2018
RN;2408706;Paraú;39.213.860,00;10.354,86;2018
RN;2408805;Parazinho;443.110.012,00;85.197,08;2018
RN;2408904;Parelhas;329.728.974,00;15.402,14;2018
RN;2408953;Rio do Fogo;166.622.247,00;15.443,72;2018
RN;2409100;Passa e Fica;107.189.844,00;8.197,45;2018
RN;2409209;Passagem;32.029.247,00;10.416,02;2018
RN;2409308;Patu;135.923.057,00;10.701,76;2018
RN;2409332;Santa Maria;67.720.450,00;12.357,75;2018
RN;2409407;Pau dos Ferros;513.598.448,00;17.016,15;2018
RN;2409506;Pedra Grande;213.890.660,00;65.310,13;2018
RN;2409605;Pedra Preta;28.195.321,00;11.378,26;2018
RN;2409704;Pedro Avelino;55.613.541,00;8.202,59;2018
RN;2409803;Pedro Velho;123.554.685,00;8.366,95;2018
RN;2409902;Pendências;480.471.188,00;32.065,62;2018
RN;2410009;Pilões;35.708.036,00;9.382,04;2018
RN;2410108;Poço Branco;108.446.326,00;7.090,78;2018
RN;2410207;Portalegre;60.552.973,00;7.736,42;2018
RN;2410256;Porto do Mangue;155.325.761,00;22.960,20;2018
RN;2410306;Serra Caiada;78.569.427,00;7.653,36;2018
RN;2410405;Pureza;119.027.061,00;12.508,10;2018
RN;2410504;Rafael Fernandes;42.319.792,00;8.352,04;2018
RN;2410603;Rafael Godeiro;31.268.881,00;9.789,88;2018
RN;2410702;Riacho da Cruz;30.945.286,00;8.734,20;2018
RN;2410801;Riacho de Santana;34.912.320,00;8.294,68;2018
RN;2410900;Riachuelo;67.470.688,00;8.398,14;2018
RN;2411007;Rodolfo Fernandes;40.968.870,00;9.161,20;2018
RN;2411056;Tibau;95.664.035,00;23.498,90;2018
RN;2411106;Ruy Barbosa;31.749.228,00;8.799,68;2018
RN;2411205;Santa Cruz;570.224.597,00;14.489,25;2018
RN;2411403;Santana do Matos;121.077.162,00;9.346,70;2018
RN;2411429;Santana do Seridó;40.043.145,00;14.997,43;2018
RN;2411502;Santo Antônio;224.413.864,00;9.355,26;2018
RN;2411601;São Bento do Norte;199.777.086,00;71.914,00;2018
RN;2411700;São Bento do Trairí;37.490.897,00;8.518,72;2018
RN;2411809;São Fernando;48.846.493,00;13.671,00;2018
RN;2411908;São Francisco do Oeste;41.725.725,00;9.934,70;2018
RN;2412005;São Gonçalo do Amarante;1.482.829.033,00;14.666,66;2018
RN;2412104;São João do Sabugi;59.396.760,00;9.612,68;2018
RN;2412203;São José de Mipibu;773.095.149,00;17.715,29;2018
RN;2412302;São José do Campestre;92.758.114,00;7.228,09;2018
RN;2412401;São José do Seridó;106.704.654,00;23.186,58;2018
RN;2412500;São Miguel;224.988.561,00;9.623,12;2018
RN;2412559;São Miguel do Gostoso;420.153.656,00;44.082,85;2018
RN;2412609;São Paulo do Potengi;167.066.019,00;9.581,67;2018
RN;2412708;São Pedro;59.164.430,00;9.837,78;2018
RN;2412807;São Rafael;74.532.021,00;9.075,99;2018
RN;2412906;São Tomé;99.932.921,00;9.037,98;2018
RN;2413003;São Vicente;68.458.658,00;10.701,68;2018
RN;2413102;Senador Elói de Souza;44.758.339,00;7.405,42;2018
RN;2413201;Senador Georgino Avelino;126.496.728,00;28.781,96;2018
RN;2413300;Serra de São Bento;44.729.235,00;7.746,66;2018
RN;2413359;Serra do Mel;329.054.023,00;27.909,59;2018
RN;2413409;Serra Negra do Norte;77.179.963,00;9.569,74;2018
RN;2413508;Serrinha;57.296.046,00;9.122,12;2018
RN;2413557;Serrinha dos Pintos;40.132.256,00;8.388,85;2018
RN;2413607;Severiano Melo;41.066.020,00;14.671,68;2018
RN;2413706;Sítio Novo;41.263.167,00;7.528,40;2018
RN;2413805;Taboleiro Grande;25.574.609,00;10.048,96;2018
RN;2413904;Taipu;112.216.879,00;9.152,34;2018
RN;2414001;Tangará;138.338.995,00;8.878,70;2018
RN;2414100;Tenente Ananias;85.852.961,00;8.012,41;2018
RN;2414159;Tenente Laurentino Cruz;112.122.386,00;19.058,71;2018
RN;2414209;Tibau do Sul;336.559.588,00;24.185,08;2018
RN;2414308;Timbaúba dos Batistas;31.213.947,00;12.967,99;2018
RN;2414407;Touros;662.054.393,00;19.625,73;2018
RN;2414456;Triunfo Potiguar;41.768.557,00;12.816,37;2018
RN;2414506;Umarizal;128.301.755,00;12.114,22;2018
RN;2414605;Upanema;179.736.985,00;12.381,99;2018
RN;2414704;Várzea;44.660.037,00;8.142,21;2018
RN;2414753;Venha-Ver;35.043.806,00;8.446,33;2018
RN;2414803;Vera Cruz;108.250.575,00;8.784,43;2018
RN;2414902;Viçosa;17.283.019,00;10.095,22;2018
RN;2415008;Vila Flor;38.430.282,00;12.215,60;2018
RO;1100015;Alta Floresta D'Oeste;499.305.982,00;21.552,47;2018
RO;1100023;Ariquemes;2.463.773.260,00;23.206,36;2018
RO;1100031;Cabixi;140.502.269,00;25.837,12;2018
RO;1100049;Cacoal;2.180.454.016,00;25.708,96;2018
RO;1100056;Cerejeiras;472.178.834,00;28.714,35;2018
RO;1100064;Colorado do Oeste;330.428.467,00;20.362,88;2018
RO;1100072;Corumbiara;320.628.263,00;42.371,91;2018
RO;1100080;Costa Marques;230.163.501,00;12.890,70;2018
RO;1100098;Espigão D'Oeste;608.397.832,00;18.984,55;2018
RO;1100106;Guajará-Mirim;836.882.116,00;18.279,32;2018
RO;1100114;Jaru;1.476.627.167,00;28.433,31;2018
RO;1100122;Ji-Paraná;3.362.336.058,00;26.287,35;2018
RO;1100130;Machadinho D'Oeste;642.102.787,00;16.423,33;2018
RO;1100148;Nova Brasilândia D'Oeste;370.024.441,00;18.086,15;2018
RO;1100155;Ouro Preto do Oeste;808.666.683,00;22.252,80;2018
RO;1100189;Pimenta Bueno;1.131.157.616,00;31.046,76;2018
RO;1100205;Porto Velho;16.647.157.596,00;32.042,66;2018
RO;1100254;Presidente Médici;417.600.734,00;21.515,83;2018
RO;1100262;Rio Crespo;106.521.212,00;28.611,66;2018
RO;1100288;Rolim de Moura;1.317.091.417,00;24.077,57;2018
RO;1100296;Santa Luzia D'Oeste;146.645.131,00;21.625,89;2018
RO;1100304;Vilhena;2.769.483.326,00;28.420,11;2018
RO;1100320;São Miguel do Guaporé;711.450.643,00;31.025,71;2018
RO;1100338;Nova Mamoré;508.701.524,00;17.095,19;2018
RO;1100346;Alvorada D'Oeste;256.508.574,00;17.423,49;2018
RO;1100379;Alto Alegre dos Parecis;278.480.290,00;21.053,93;2018
RO;1100403;Alto Paraíso;328.751.211,00;15.655,57;2018
RO;1100452;Buritis;680.976.334,00;17.489,18;2018
RO;1100502;Novo Horizonte do Oeste;165.797.701,00;18.946,14;2018
RO;1100601;Cacaulândia;140.629.656,00;22.718,85;2018
RO;1100700;Campo Novo de Rondônia;280.341.074,00;20.011,50;2018
RO;1100809;Candeias do Jamari;567.897.680,00;21.856,51;2018
RO;1100908;Castanheiras;113.026.764,00;36.238,14;2018
RO;1100924;Chupinguaia;301.331.503,00;27.680,65;2018
RO;1100940;Cujubim;357.076.680,00;14.739,40;2018
RO;1101005;Governador Jorge Teixeira;178.780.391,00;22.085,29;2018
RO;1101104;Itapuã do Oeste;180.286.067,00;17.551,21;2018
RO;1101203;Ministro Andreazza;206.232.667,00;21.126,07;2018
RO;1101302;Mirante da Serra;217.966.989,00;19.672,11;2018
RO;1101401;Monte Negro;283.002.854,00;18.031,40;2018
RO;1101435;Nova União;121.053.760,00;17.178,06;2018
RO;1101450;Parecis;106.590.091,00;17.923,34;2018
RO;1101468;Pimenteiras do Oeste;104.579.118,00;47.731,23;2018
RO;1101476;Primavera de Rondônia;60.539.882,00;20.598,80;2018
RO;1101484;São Felipe D'Oeste;89.556.395,00;16.961,44;2018
RO;1101492;São Francisco do Guaporé;352.761.779,00;17.778,54;2018
RO;1101500;Seringueiras;234.980.756,00;19.812,88;2018
RO;1101559;Teixeirópolis;89.303.533,00;20.370,33;2018
RO;1101609;Theobroma;191.965.040,00;18.292,84;2018
RO;1101708;Urupá;217.176.141,00;18.617,76;2018
RO;1101757;Vale do Anari;159.963.192,00;14.505,19;2018
RO;1101807;Vale do Paraíso;150.141.488,00;21.454,91;2018
RR;1400027;Amajari;169.684.807,00;13.690,88;2018
RR;1400050;Alto Alegre;280.114.658,00;17.912,43;2018
RR;1400100;Boa Vista;10.042.255.412,00;26.752,67;2018
RR;1400159;Bonfim;281.340.130,00;22.953,42;2018
RR;1400175;Cantá;268.478.991,00;15.025,69;2018
RR;1400209;Caracaraí;347.037.868,00;16.093,39;2018
RR;1400233;Caroebe;178.391.393,00;17.928,78;2018
RR;1400282;Iracema;159.894.100,00;13.783,97;2018
RR;1400308;Mucajaí;309.567.417,00;17.661,31;2018
RR;1400407;Normandia;153.494.485,00;13.897,19;2018
RR;1400456;Pacaraima;204.456.999,00;13.123,04;2018
RR;1400472;Rorainópolis;547.424.928,00;18.536,04;2018
RR;1400506;São João da Baliza;177.730.368,00;22.072,82;2018
RR;1400605;São Luiz;139.073.011,00;17.693,77;2018
RR;1400704;Uiramutã;111.043.156,00;10.754,79;2018
RS;4300034;Aceguá;248.093.560,00;51.069,07;2018
RS;4300059;Água Santa;330.831.762,00;88.151,28;2018
RS;4300109;Agudo;499.984.565,00;30.258,08;2018
RS;4300208;Ajuricaba;298.759.193,00;42.299,19;2018
RS;4300307;Alecrim;110.352.371,00;18.159,02;2018
RS;4300406;Alegrete;2.185.675.700,00;29.467,27;2018
RS;4300455;Alegria;113.637.345,00;31.929,57;2018
RS;4300471;Almirante Tamandaré do Sul;164.567.996,00;83.157,15;2018
RS;4300505;Alpestre;490.902.187,00;76.014,58;2018
RS;4300554;Alto Alegre;66.548.331,00;40.017,04;2018
RS;4300570;Alto Feliz;94.053.903,00;31.143,68;2018
RS;4300604;Alvorada;2.701.794.301,00;12.914,08;2018
RS;4300638;Amaral Ferrador;98.233.153,00;14.085,63;2018
RS;4300646;Ametista do Sul;120.279.375,00;16.218,90;2018
RS;4300661;André da Rocha;110.202.383,00;83.234,43;2018
RS;4300703;Anta Gorda;214.859.441,00;35.792,01;2018
RS;4300802;Antônio Prado;612.662.265,00;46.929,32;2018
RS;4300851;Arambaré;121.018.312,00;33.616,20;2018
RS;4300877;Araricá;162.456.313,00;28.896,53;2018
RS;4300901;Aratiba;801.964.015,00;127.640,30;2018
RS;4301008;Arroio do Meio;1.219.234.209,00;59.080,01;2018
RS;4301057;Arroio do Sal;223.606.093,00;22.719,58;2018
RS;4301073;Arroio do Padre;45.520.641,00;15.583,92;2018
RS;4301107;Arroio dos Ratos;261.654.597,00;18.526,84;2018
RS;4301206;Arroio do Tigre;335.608.776,00;25.173,18;2018
RS;4301305;Arroio Grande;543.340.842,00;29.608,24;2018
RS;4301404;Arvorezinha;248.601.002,00;23.846,62;2018
RS;4301503;Augusto Pestana;339.861.465,00;50.680,21;2018
RS;4301552;Áurea;108.018.159,00;30.231,78;2018
RS;4301602;Bagé;2.977.723.151,00;24.620,88;2018
RS;4301636;Balneário Pinhal;216.653.424,00;15.745,16;2018
RS;4301651;Barão;212.626.213,00;34.635,32;2018
RS;4301701;Barão de Cotegipe;218.320.467,00;32.944,09;2018
RS;4301750;Barão do Triunfo;111.064.513,00;14.899,99;2018
RS;4301800;Barracão;218.279.847,00;41.223,77;2018
RS;4301859;Barra do Guarita;42.030.023,00;12.980,24;2018
RS;4301875;Barra do Quaraí;174.434.046,00;41.512,15;2018
RS;4301909;Barra do Ribeiro;319.577.185,00;23.808,18;2018
RS;4301925;Barra do Rio Azul;48.887.943,00;28.324,42;2018
RS;4301958;Barra Funda;131.238.559,00;51.934,53;2018
RS;4302006;Barros Cassal;204.883.401,00;18.267,07;2018
RS;4302055;Benjamin Constant do Sul;31.896.992,00;15.705,07;2018
RS;4302105;Bento Gonçalves;5.963.268.924,00;50.090,88;2018
RS;4302154;Boa Vista das Missões;155.939.188,00;74.115,58;2018
RS;4302204;Boa Vista do Buricá;214.412.965,00;31.944,72;2018
RS;4302220;Boa Vista do Cadeado;275.390.090,00;111.358,71;2018
RS;4302238;Boa Vista do Incra;202.172.913,00;78.059,04;2018
RS;4302253;Boa Vista do Sul;90.915.632,00;32.609,62;2018
RS;4302303;Bom Jesus;335.532.862,00;29.455,96;2018
RS;4302352;Bom Princípio;650.979.693,00;47.015,72;2018
RS;4302378;Bom Progresso;52.807.299,00;26.576,40;2018
RS;4302402;Bom Retiro do Sul;303.124.802,00;24.714,62;2018
RS;4302451;Boqueirão do Leão;131.613.991,00;17.035,20;2018
RS;4302501;Bossoroca;329.363.947,00;51.819,37;2018
RS;4302584;Bozano;155.771.088,00;72.960,70;2018
RS;4302600;Braga;85.877.448,00;25.280,38;2018
RS;4302659;Brochier;83.653.662,00;16.588,07;2018
RS;4302709;Butiá;445.038.383,00;21.264,20;2018
RS;4302808;Caçapava do Sul;816.532.991,00;24.228,03;2018
RS;4302907;Cacequi;342.256.043,00;26.938,69;2018
RS;4303004;Cachoeira do Sul;2.354.964.135,00;28.528,77;2018
RS;4303103;Cachoeirinha;5.272.956.495,00;40.778,59;2018
RS;4303202;Cacique Doble;113.810.073,00;22.514,36;2018
RS;4303301;Caibaté;178.321.800,00;36.721,95;2018
RS;4303400;Caiçara;101.442.732,00;21.186,87;2018
RS;4303509;Camaquã;2.011.790.834,00;30.465,98;2018
RS;4303558;Camargo;165.766.171,00;60.853,95;2018
RS;4303608;Cambará do Sul;180.823.827,00;28.008,65;2018
RS;4303673;Campestre da Serra;171.638.956,00;50.780,76;2018
RS;4303707;Campina das Missões;152.430.076,00;27.450,04;2018
RS;4303806;Campinas do Sul;221.363.538,00;40.461,26;2018
